first_name,last_name,pesel,city
MICHAŁ,WNOROWSKI,53052706258,SZCZECIN
ARTUR,HYŻY,87062678397,SZCZECIN
LAURA,ROMAŃCZUK,72080446743,GLIWICE
NADIA,PIKUS,66042223387,GDYNIA
ANASTAZJA,ERNST,75082057368,CZĘSTOCHOWA
BRUNO,PETRUS,95060815477,ŁÓDŹ
DAWID,SHCHERBYNA,74120728796,WROCŁAW
POLA,ŁABAJ,60070407742,KATOWICE
MILENA,KUBOŃ,83060125603,POZNAŃ
ANASTAZJA,LATAWIEC,86082258765,BYDGOSZCZ
JAN,GARLICKI,58102766932,TORUŃ
MICHAŁ,GUZIKOWSKI,47032094313,RZESZÓW
ZUZANNA,PAZDAN,80012127644,TORUŃ
KAROLINA,KARWOT,58082308529,OPOLE
NIKODEM,BYRA,61081065454,SZCZECIN
ROZALIA,HOŁOTA,87011874806,TORUŃ
STANISŁAW,BRUZDA,69120715418,OPOLE
MICHAŁ,PRYSZCZ,66102095257,BYDGOSZCZ
NADIA,KORMAN,52030936102,GLIWICE
MICHALINA,JURECZKO,56051338568,WROCŁAW
TYMON,ZBICIAK,91031636170,WROCŁAW
WOJCIECH,MISZCZYK,82092388755,LUBLIN
EMILIA,STYPA,84081220881,GDAŃSK
ROZALIA,ŚMIAŁKOWSKA,56082092723,POZNAŃ
KORNELIA,SINKIEWICZ,62041813566,KRAKÓW
LEON,LUBOWICKI,51080933573,KATOWICE
IGA,KOTUŁA,98092580943,RADOM
HUBERT,KAWAŁKO,74111727071,ŁÓDŹ
TYMOTEUSZ,GRZESZCZYK,95072173730,BYDGOSZCZ
BARTŁOMIEJ,KALUGA,66082895551,RZESZÓW
ANIELA,WILUSZ,49022348288,GDYNIA
LILIANNA,STEINKE,60101064569,KATOWICE
MILENA,MARKOWICZ,62072387962,LUBLIN
JULIA,FEDORUK,91072739586,RZESZÓW
DOMINIK,SITO,57091024790,RZESZÓW
FILIP,DROP,89040345232,KIELCE
KRZYSZTOF,CZAPLIŃSKI,89050321750,TORUŃ
KSAWERY,ZAGÓRSKI,50101942436,GLIWICE
TOMASZ,KARCZ,59012230836,KATOWICE
AMELIA,OLBIŃSKA,96011112567,WARSZAWA
DAWID,SOBOTKA,63031263411,CZĘSTOCHOWA
MATEUSZ,KOS,55050635258,KATOWICE
IGNACY,IGIELSKI,78072713432,TYCHY
BARTŁOMIEJ,NITKA,65071812798,BYDGOSZCZ
JAN,BRZĘK,80022383811,OPOLE
ALEKSANDRA,SZYMONIK,90080467821,RADOM
TADEUSZ,NOWIK,62092628854,OPOLE
MAGDALENA,CISZEK,84080918169,LUBLIN
AGATA,KOPERA,59100888844,GLIWICE
WOJCIECH,BOĆKOWSKI,69112410095,GDYNIA
ANNA,CHOSZCZ,58061408745,LUBLIN
KORNELIA,WENDT,66082825063,BIAŁYSTOK
LEON,SZMALEC,54122728859,OLSZTYN
MAGDALENA,WOJTECKA,48020405802,SZCZECIN
MICHAŁ,GĄSIENICA,64031154693,KRAKÓW
CEZARY,SPYCHAJ,61110718797,KATOWICE
TADEUSZ,WIĘCZKOWSKI,53092185376,OLSZTYN
FABIAN,WYRWAŁ,47030542590,GDYNIA
NATAN,WALOCH,60061749012,SOSNOWIEC
KRZYSZTOF,SZPIECH,76110786216,RADOM
JAGODA,DOROŻYŃSKA,51080680901,TYCHY
NIKODEM,MASŁOŃ,77121321352,KIELCE
MAKSYMILIAN,CHODOROWSKI,74050626799,KRAKÓW
KAROL,GAWIŃSKI,51082643533,OPOLE
ANIELA,KULISH,77080874946,SZCZECIN
NINA,SMYKOWSKA,69081697605,RADOM
DOMINIK,SIUDAK,97031952754,CZĘSTOCHOWA
JAKUB,DEPTA,88081373119,WROCŁAW
CEZARY,PRUSZKOWSKI,83062406098,GLIWICE
ARTUR,SZAMBELAN,81032199370,BYDGOSZCZ
KSAWERY,WARCHAŁ,67112104758,SOSNOWIEC
ANTONI,KALICIŃSKI,55032506359,KIELCE
ALICJA,PAŹDZIOR,55102028624,OLSZTYN
KLARA,GROMALA,91052434387,ZABRZE
KAROLINA,KOBUSZEWSKA,64032185005,TORUŃ
TADEUSZ,WICKI,84101153696,BYDGOSZCZ
LIWIA,SOSNA,94052318220,TORUŃ
JAGODA,PERLIŃSKA,99100983466,TYCHY
WOJCIECH,REJMER,99052162474,CZĘSTOCHOWA
TOMASZ,ĆWIERZ,56081080634,TYCHY
KAROL,SAMULSKI,50101643931,OLSZTYN
WOJCIECH,SUTOR,71072817071,BYTOM
GABRIELA,WRÓBEL,50071838685,RYBNIK
BRUNO,SYNOWIEC,95041534414,OLSZTYN
TADEUSZ,SHEVCHENKO,47091873572,GDYNIA
KAROL,FLISIKOWSKI,58092577011,TYCHY
BARTŁOMIEJ,YAKOVENKO,86101810497,CZĘSTOCHOWA
NATAN,ŁUKASZEWSKI,82011703796,SOSNOWIEC
LILIANNA,PYTLOS,50051133248,SZCZECIN
DAWID,DERYŁO,47032175270,KATOWICE
NADIA,POLOK,87092637169,RADOM
BLANKA,JACKIEWICZ,59010464706,RYBNIK
TADEUSZ,SZAFRANEK,48122089979,WROCŁAW
OSKAR,SAMBOR,96032184999,KIELCE
TYMON,MACURA,96040524974,CZĘSTOCHOWA
ARTUR,LINKOWSKI,97060333477,ŁÓDŹ
WERONIKA,MATOGA,53011105840,ZABRZE
MATYLDA,STRZAŁKA,95091534486,KRAKÓW
ANTONI,SULIKOWSKI,72081435793,ŁÓDŹ
ZUZANNA,KÓZKA,63021622726,BYDGOSZCZ
KAROL,MIKITA,96060236177,GDYNIA
NELA,WARDĘGA,73101975969,ŁÓDŹ
ZOFIA,BABYCH,79050507725,ŁÓDŹ
MILENA,TYMIŃSKA,75081911623,BIAŁYSTOK
POLA,PATOKA,52111497204,TORUŃ
MAJA,MICAŁ,59012015168,OPOLE
ANIELA,MOSIŃSKA,73010219842,ZABRZE
ALICJA,KOŁTON,79070333200,KIELCE
DAWID,KOZIOŁ,67121450812,RYBNIK
HANNA,ZWIERZYŃSKA,54071540467,KRAKÓW
DAWID,KIEŁBOWICZ,72050110891,SZCZECIN
AMELIA,MAROŃ,65080698345,BYTOM
ROZALIA,CWALINA,87102510005,GDYNIA
LENA,RODZIK,89010646207,RADOM
ŁUCJA,BAZYLEWICZ,53051942827,OLSZTYN
KAROLINA,SYPNIEWSKA,90031710922,RZESZÓW
MIA,GROMADZKA,55070662188,OPOLE
KAROLINA,SOKOLIŃSKA,68010933908,OLSZTYN
KAJA,RZESZUTEK,82091397186,GLIWICE
KAZIMIERZ,MINTA,88021821617,KATOWICE
MIA,KRUK,96042030307,KRAKÓW
JULIAN,DZIADURA,91020691379,BYDGOSZCZ
MARTYNA,GARSTECKA,68080703042,RZESZÓW
GABRIELA,BURDZY,96102504467,OPOLE
MIŁOSZ,RUSINIAK,82102128714,KIELCE
LAURA,KRAJNIK,72071855024,SZCZECIN
STANISŁAW,MIELEWCZYK,89090734276,SZCZECIN
NATALIA,KRYSTKOWIAK,86101465206,OPOLE
KSAWERY,WOJEWÓDKA,66072451679,CZĘSTOCHOWA
GABRIEL,BURKIEWICZ,62092353039,BYDGOSZCZ
NIKOLA,RADZKA,98121567340,ZABRZE
SARA,POL,48100263586,SOSNOWIEC
KAROLINA,ROSADA,80020255240,RYBNIK
KLARA,GĘBICKA,81071638368,RYBNIK
HELENA,SIERZPUTOWSKA,88041995925,POZNAŃ
TADEUSZ,KHAN,72010335531,BYTOM
EMILIA,GRABARA,77030292669,BYDGOSZCZ
ARTUR,STEINKE,75010230852,RZESZÓW
TYMOTEUSZ,NOWACZYŃSKI,56041936256,SZCZECIN
BLANKA,KARASIEWICZ,47011296503,WARSZAWA
TOMASZ,KUBICZ,91091838418,RADOM
OLIWIA,WAŁDOCH,71100567182,TYCHY
STANISŁAW,PRAŻMOWSKI,94042374699,KRAKÓW
MILENA,SKRZYPIEC,70041529827,BYDGOSZCZ
PIOTR,ARMATA,98030721757,ZABRZE
KRZYSZTOF,KRASICKI,68060540595,KIELCE
BRUNO,RZĄDKOWSKI,60010282617,GLIWICE
LAURA,GENDEK,64081220784,POZNAŃ
TOMASZ,KAPICA,95032625430,RADOM
MARCEL,CZOK,60011141153,CZĘSTOCHOWA
ANTONI,KOSZEWSKI,92112828435,GDAŃSK
FILIP,SMOCZYŃSKI,75052273835,BIAŁYSTOK
IGOR,SUCHTA,53051707971,GLIWICE
GABRIELA,KOLANO,79010419148,POZNAŃ
JAKUB,SZLACHCIC,71050920113,BYDGOSZCZ
KRZYSZTOF,RAJEWSKI,80120157892,KRAKÓW
MATEUSZ,GOGÓŁ,79061886255,GLIWICE
LEON,LATUSEK,47061528713,RZESZÓW
OSKAR,BOROWICZ,87030397117,BYDGOSZCZ
JULIA,BUDZISZ,50021869062,BYDGOSZCZ
WERONIKA,MATUSIAK,58102544004,SOSNOWIEC
HELENA,SŁABA,69050262989,RZESZÓW
JULIAN,ŁOBACZ,53022285154,LUBLIN
ANASTAZJA,SIECIŃSKA,86011429741,TYCHY
PAWEŁ,WALICKI,67021544312,GDAŃSK
MARIA,ARENDT,84082570540,LUBLIN
KORNELIA,PACHOŁEK,48090779509,RZESZÓW
NELA,WANAT,74080354868,TORUŃ
DAWID,FAC,78102765730,OLSZTYN
KAJA,REZLER,83070756729,CZĘSTOCHOWA
KORNELIA,LORENZ,71120625187,BIAŁYSTOK
MARCELINA,KAŁUCKA,56032288029,BYDGOSZCZ
JAN,SOMMERFELD,47061691319,POZNAŃ
MARCEL,STACHERA,73060123534,OPOLE
GABRIEL,BARTŁOMIEJCZYK,51060593978,BYDGOSZCZ
NIKOLA,RAGAN,66012187429,KRAKÓW
BARBARA,WĄTROBA,96051060020,CZĘSTOCHOWA
MARCEL,DUCKI,75060789117,SOSNOWIEC
MICHAŁ,WISZ,80080630133,BIAŁYSTOK
MATYLDA,DUB,61060823983,OPOLE
BARTOSZ,DESKA,95110432613,TORUŃ
DAWID,GOGOLEWSKI,92072494478,CZĘSTOCHOWA
NELA,CHRAPKOWSKA,85122416828,OPOLE
BARTOSZ,GUZY,47022480733,KIELCE
TADEUSZ,KAŁA,99071684392,SOSNOWIEC
SARA,ŻELAZOWSKA,95111960904,TORUŃ
TYMOTEUSZ,BUJNOWSKI,86090738073,CZĘSTOCHOWA
BRUNO,FALTYN,69012253094,GDYNIA
KRZYSZTOF,CIEŚLIŃSKI,91040510330,SOSNOWIEC
KAROLINA,ZAPOTOCZNA,73111795721,RYBNIK
KSAWERY,NABOŻNY,49071912719,KIELCE
TYMOTEUSZ,BANASZEWSKI,59112692590,WROCŁAW
ZUZANNA,CHABROWSKA,89031703720,SOSNOWIEC
AMELIA,KASPER,49050866341,POZNAŃ
STANISŁAW,KRUSZKA,86062377895,POZNAŃ
IGOR,WACHOWIAK,88120962415,KRAKÓW
FABIAN,WALIGÓRSKI,50090704377,OLSZTYN
MAJA,BUDREWICZ,63012213364,WARSZAWA
HUBERT,SKWAREK,91061210674,BIAŁYSTOK
JAKUB,JODŁOWSKI,56060996636,POZNAŃ
MAGDALENA,DZIEDZIC,61060566109,GDYNIA
ANTONINA,BABIŃSKA,55070616085,WARSZAWA
FILIP,PRZYCHODZKI,71091620413,CZĘSTOCHOWA
POLA,KLIMOWSKA,47100795384,CZĘSTOCHOWA
KAROL,BUDNER,90021572655,KRAKÓW
STANISŁAW,SZCZĘŚNIAK,60030455854,SZCZECIN
ZUZANNA,GRZYWIŃSKA,93062202242,ŁÓDŹ
KRZYSZTOF,SZYMAJDA,94120719772,POZNAŃ
JAKUB,MYŚLIWIEC,88112093018,WARSZAWA
NELA,KULBACKA,65011845120,CZĘSTOCHOWA
KLARA,DANIEL,54122623086,RZESZÓW
DAWID,BANASIK,66081513654,LUBLIN
AMELIA,CHLEBOWSKA,60070184564,WARSZAWA
MATYLDA,KLOSKA,67012755983,GDYNIA
TYMOTEUSZ,WOJTACH,50030946712,RADOM
ADAM,WITOS,92081372979,ŁÓDŹ
FABIAN,FALIŃSKI,60070241935,ŁÓDŹ
HUBERT,MATUSIAK,68112349671,ŁÓDŹ
HENRYK,DENIS,70012029872,GLIWICE
MATEUSZ,KULIG,87112899079,BYDGOSZCZ
ALAN,SUSZCZYŃSKI,71061362993,RYBNIK
LEON,MECH,77052087870,RZESZÓW
NATALIA,WRZOSEK,83122436643,BYDGOSZCZ
MARCEL,GAPSKI,60030791656,GDYNIA
HELENA,GRALA,62120456724,SOSNOWIEC
MARCEL,KRUPKA,55030766618,POZNAŃ
JULIA,DOMERACKA,49040701740,ŁÓDŹ
ZUZANNA,WALCZUK,72042806143,SZCZECIN
BARBARA,MANIECKA,89032293309,BYTOM
MIA,PASKO,91102125627,ŁÓDŹ
MACIEJ,PADŁO,64040680195,KATOWICE
ANASTAZJA,KRZAK,93081728084,TYCHY
PAWEŁ,ZIENIEWICZ,65060340818,OLSZTYN
WIKTORIA,KAPUŚCIŃSKA,48030502786,WARSZAWA
IGOR,LADA,83071490854,CZĘSTOCHOWA
LILIANNA,KRZAN,47090642808,KIELCE
WIKTOR,CZERWIONKA,53111472056,GDAŃSK
DANIEL,ZAWISZA,76072097090,KIELCE
ANTONI,KOŁACZKOWSKI,69081249714,WROCŁAW
BARTŁOMIEJ,PACHOLSKI,79122448030,BYDGOSZCZ
NADIA,BIEGANOWSKA,81031824804,SZCZECIN
LEON,HAWRYLUK,80061974795,ŁÓDŹ
OLIWIA,WACŁAWSKA,52021665567,BYDGOSZCZ
MIA,BODYCH,93070134704,GDAŃSK
ALICJA,KRAUZA,64072619525,WROCŁAW
OLIWIER,POTĘPA,67102587354,WROCŁAW
NADIA,BIESAGA,86120625128,OPOLE
ANTONI,DELIKAT,89051620955,RZESZÓW
HUBERT,ŚLĄZAK,58102529014,RZESZÓW
MICHAŁ,KRAUSE,73081614579,ŁÓDŹ
PAWEŁ,KALKOWSKI,68091984477,POZNAŃ
JAN,CIEŚLEWICZ,84071684612,ZABRZE
KORNELIA,POLITOWSKA,59062138408,GLIWICE
POLA,WĘGRZYNOWICZ,56121088463,KRAKÓW
TYMON,MARTYN,88111747536,ŁÓDŹ
ANIELA,MONKIEWICZ,59062586025,GDYNIA
ZUZANNA,KACZOREK,88011411326,OLSZTYN
WOJCIECH,BUKSA,95062850333,SZCZECIN
HANNA,DAWID,59051501207,WROCŁAW
LENA,ZAPADKA,52030619483,SZCZECIN
KACPER,PIETRASZKO,57051696617,LUBLIN
KRZYSZTOF,CHYB,71112308692,GDYNIA
WOJCIECH,RYGUŁA,53031301693,OLSZTYN
MARTYNA,BYCZKOWSKA,74052564984,SZCZECIN
ANIELA,JURA,87021480786,TYCHY
POLA,KORZENIEWSKA,97031323389,CZĘSTOCHOWA
KSAWERY,PASIEKA,64020786892,LUBLIN
KAZIMIERZ,ŻUKOWSKI,55042429733,BIAŁYSTOK
BARBARA,JANCZEWSKA,76012770788,WARSZAWA
FILIP,KANIGOWSKI,59031159515,POZNAŃ
BRUNO,ULIŃSKI,54090700531,SOSNOWIEC
ROZALIA,KMIOTEK,48120561083,KATOWICE
ROZALIA,CEGŁA,96070916846,SZCZECIN
JULIAN,PACHUTA,68071597259,LUBLIN
JAKUB,TRYBUŁA,53082278339,OLSZTYN
KAJA,DUDAR,77052826801,KIELCE
NIKODEM,DOBROVOLSKYI,71121054530,GLIWICE
PAWEŁ,GRZENIA,51030754813,BYDGOSZCZ
FRANCISZEK,KARASEK,59120224217,KATOWICE
LILIANA,RADKIEWICZ,75090823426,SOSNOWIEC
GABRIEL,LICZNERSKI,54021435612,GDAŃSK
BRUNO,POTRYKUS,93051833656,RADOM
STANISŁAW,GRYGORCEWICZ,47052121098,OLSZTYN
FABIAN,MACIERZYŃSKI,60061995314,GLIWICE
AMELIA,ŁUBIŃSKA,96120257185,CZĘSTOCHOWA
BARTOSZ,KOWALCZUK,53062273376,POZNAŃ
EMILIA,WAWRZONEK,76022351589,BYDGOSZCZ
MARCELINA,KAWAŁEK,58080650468,ZABRZE
AMELIA,JASIONOWSKA,67052047368,OLSZTYN
NIKOLA,BRONK,51092715824,KIELCE
CEZARY,SZELEST,52070802437,CZĘSTOCHOWA
KSAWERY,STEIN,85102664950,POZNAŃ
WERONIKA,SOROKA,78051177148,BYDGOSZCZ
KAJA,NOJEK,76101146946,ZABRZE
KAZIMIERZ,PUDLIK,64040593494,LUBLIN
AMELIA,STROJNA,95120309768,SOSNOWIEC
GABRIEL,SUCHENEK,89091359578,BIAŁYSTOK
KSAWERY,EKIERT,54051680617,SOSNOWIEC
ZUZANNA,WASIEWICZ,58112750060,RADOM
OSKAR,POGWIZD,93081686359,RADOM
MAGDALENA,KUŁACH,69062569565,BYTOM
HUBERT,MATECKI,70031524013,LUBLIN
TOMASZ,JOHN,87031335737,BYTOM
TYMOTEUSZ,BURZEC,49061718499,ZABRZE
MARCEL,SOŁODUCHA,87061273679,CZĘSTOCHOWA
ANNA,KARDYŚ,92010779482,LUBLIN
JAN,CHERNOV,63102709390,KATOWICE
DANIEL,BYZDRA,50080596859,BIAŁYSTOK
OLIWIA,KOZAR,58022557481,ŁÓDŹ
NELA,CHACHULSKA,86120619564,GDYNIA
LENA,HORODECKA,65031954806,POZNAŃ
MAGDALENA,KUBAS,58072398425,GDYNIA
KACPER,KRYGER,61112170478,ŁÓDŹ
TOMASZ,MAZUREK,88020107319,RZESZÓW
CEZARY,TWARDOWSKI,86041923158,TYCHY
TADEUSZ,NIWIŃSKI,99022317833,LUBLIN
MATYLDA,MIK,60112857725,BYTOM
KRZYSZTOF,KRZYŻOSTANIAK,85011172757,ŁÓDŹ
WOJCIECH,BECZEK,56060715438,BYTOM
POLA,ŻYWICA,60070379465,ŁÓDŹ
BLANKA,TOBOREK,64050617002,GLIWICE
NIKOLA,ŻUREK,60040863505,GDYNIA
MACIEJ,BANY,84040740833,RZESZÓW
BARTŁOMIEJ,LUBIŃSKI,61050689136,OPOLE
MAJA,ULEWICZ,63100463507,KRAKÓW
WIKTORIA,ŁOKAJ,98061275824,POZNAŃ
KSAWERY,MICHALSKI,85070861178,KATOWICE
BARBARA,ILCHENKO,51071165387,GDAŃSK
WERONIKA,KRUSZYNA,52020399066,KATOWICE
ALAN,LADEMANN,87092384797,OPOLE
EMILIA,DRYGAŁA,50010912923,TYCHY
PIOTR,MIERZYŃSKI,88111993891,SOSNOWIEC
ADAM,FEDORUK,82121147377,OPOLE
KAJA,KWIDZIŃSKA,64041731685,CZĘSTOCHOWA
WOJCIECH,WINIAREK,49022624035,SOSNOWIEC
KLARA,KOZIEŁ,95070741206,ŁÓDŹ
SARA,KRZYSZTOFIAK,68081806406,TORUŃ
GABRIEL,KALENIK,86110185013,KIELCE
ALEKSANDRA,DAWIDOWSKA,54032127861,CZĘSTOCHOWA
NIKOLA,PIERÓG,47012574862,SZCZECIN
ANTONINA,ZIÓŁEK,97060155388,KRAKÓW
ANIELA,KOBA,56052377226,WARSZAWA
OLIWIER,CEGLIŃSKI,66110473998,GDAŃSK
MARTYNA,MELKA,53020679944,TORUŃ
ALEKSANDRA,MIGAS,58030626849,BYDGOSZCZ
JULIAN,ŻOŁYŃSKI,85011691675,OPOLE
LIWIA,SZARUGA,55012326183,RADOM
BARBARA,KRUCZYŃSKA,80070843063,ZABRZE
TADEUSZ,JASIK,98081258951,ŁÓDŹ
MARTYNA,KLESZCZYŃSKA,70122334980,KIELCE
NINA,GLAPIŃSKA,69102276347,OLSZTYN
TYMOTEUSZ,HEBDA,63102888852,RADOM
ALAN,ŚREDNICKI,59112548315,OPOLE
TYMOTEUSZ,PIEKACZ,58031288951,BYTOM
ANIELA,BODEK,80091415442,ŁÓDŹ
LAURA,SKONIECZNA,90021308903,GDYNIA
PIOTR,SZELEST,70081655718,TORUŃ
NIKODEM,ROSŁON,65111614394,POZNAŃ
MICHALINA,SZAJNA,79071639142,WARSZAWA
MILENA,PIZOŃ,67080234424,ŁÓDŹ
KORNELIA,SZOZDA,67012190962,RADOM
WIKTOR,SOLARCZYK,99111011859,ŁÓDŹ
LILIANNA,SKRZYPIŃSKA,95041416146,WROCŁAW
TOMASZ,MIKOŁAJEK,86060356891,RZESZÓW
BARTŁOMIEJ,KLUSKA,66102802954,ŁÓDŹ
MATYLDA,KAWĘCKA,66011025188,RYBNIK
MARTYNA,KUCHARZEWSKA,88031474649,BYDGOSZCZ
MIŁOSZ,STĘPIEŃ,53020575574,GLIWICE
KAROL,KAMIENIAK,67040356195,RADOM
ZOFIA,KUZMENKO,81012899746,KRAKÓW
DAWID,AMBROZIK,55101754193,SZCZECIN
MAKSYMILIAN,MOROZ,58060546736,GLIWICE
FILIP,KROK,92122177677,OLSZTYN
TOMASZ,CHERNIAVSKYI,75122639057,KATOWICE
BARBARA,JAROSZUK,66062093782,KATOWICE
EMILIA,WOŁOSZ,83072347122,ZABRZE
KSAWERY,KACPERSKI,61032761216,OLSZTYN
GABRIEL,BRZĄKAŁA,58081120233,SZCZECIN
KRZYSZTOF,KOLASA,83050360115,BIAŁYSTOK
ALEKSANDER,WOJTAŚ,49081539232,TORUŃ
WERONIKA,CZAPKA,48040454948,RADOM
LEON,MARCIŃCZYK,86012313692,TORUŃ
IGOR,PATALAS,69020437332,TORUŃ
HUBERT,MĄCZKA,76032037493,WROCŁAW
ANTONINA,ŁUSZCZAK,71122130307,KRAKÓW
RÓŻA,KARWALA,47090877820,RYBNIK
TOMASZ,GREGOROWICZ,55082561339,KRAKÓW
IGA,STETSENKO,87022802322,GDYNIA
WOJCIECH,GALOS,68090205010,LUBLIN
ZOFIA,GRUSZKA,85020758648,GLIWICE
WIKTORIA,MORTKA,80070106489,LUBLIN
WIKTORIA,MUSIAŁ,61012353980,GDYNIA
MARTYNA,MIŁEK,85010120525,RZESZÓW
HANNA,RUP,72072069585,GDAŃSK
TOMASZ,HOFMAN,66102369414,TORUŃ
BARTOSZ,MISZKIEWICZ,69061031793,GLIWICE
TYMON,BIAŁK,73120536834,ŁÓDŹ
BARTOSZ,PYTKO,91021153494,ŁÓDŹ
PAWEŁ,BABYCH,72050758396,RADOM
KAZIMIERZ,BASTEK,79091161576,TYCHY
ŁUCJA,GALEK,65090813806,CZĘSTOCHOWA
GABRIELA,KARASIEWICZ,49121915549,WARSZAWA
WERONIKA,BUCZAK,95041720105,ŁÓDŹ
RÓŻA,STANIK,59010535865,RADOM
MARCELINA,KASAK,65111592603,KATOWICE
DOMINIK,ROZUMEK,97030819455,CZĘSTOCHOWA
ADAM,RAJDA,96081161816,KATOWICE
GABRIEL,ŚLIPEK,73090915239,WARSZAWA
TYMON,BIELAT,96091087318,SZCZECIN
HENRYK,SKAŁA,75041296455,ZABRZE
GABRIELA,ZDZIECH,99011236228,BYTOM
OLIWIER,KOŁACZKOWSKI,60120856892,LUBLIN
LENA,WACŁAWSKA,61112368043,BIAŁYSTOK
ZOFIA,FORYŚ,76091009401,WROCŁAW
MILENA,PĘDZICH,95020843680,RZESZÓW
MAJA,ŁASZEWSKA,47122458461,SOSNOWIEC
KAZIMIERZ,GRAB,58071388950,WARSZAWA
FABIAN,RATAJCZAK,59040341138,LUBLIN
AGATA,SIEROTA,61040424868,LUBLIN
BARTŁOMIEJ,ŁAZARSKI,76112104010,GDAŃSK
BLANKA,HUBERT,88090683888,GDYNIA
IGOR,CZARNIECKI,50082260657,SOSNOWIEC
MARIA,TARASZKIEWICZ,73012443960,BYTOM
TYMOTEUSZ,MŁODAWSKI,91100236010,ZABRZE
LENA,DURA,84082796905,WARSZAWA
MILENA,AUGUSTYNIAK,88102205902,GDAŃSK
WIKTOR,GRYGIEL,76080604096,GDYNIA
JAKUB,STAWARSKI,54091758791,BYTOM
BRUNO,KRZYCZKOWSKI,74011717310,GDAŃSK
NATALIA,DOMINO,51121642343,GDAŃSK
ARTUR,STRÓŻ,65050718913,KRAKÓW
ARTUR,IZYDORCZYK,73031258458,KRAKÓW
KAZIMIERZ,RAJSKI,85032754512,TORUŃ
GABRIEL,SKRZYNECKI,53100784576,WROCŁAW
BARTŁOMIEJ,SKRZYŃSKI,71121383938,KIELCE
WOJCIECH,KUDLIŃSKI,68062180730,KIELCE
KRZYSZTOF,BRZEZIŃSKI,69090715791,KATOWICE
MARTYNA,PISKORSKA,77092881286,OPOLE
HELENA,RUDZIŃSKA,85011205668,WROCŁAW
BARTOSZ,ŁOSIEWICZ,62020139239,WARSZAWA
MIKOŁAJ,FROST,85092056719,RADOM
MILENA,SIENICKA,52092437325,TORUŃ
MARCEL,GRALEWSKI,74072405998,WARSZAWA
MATYLDA,KOPYT,97021885564,BYDGOSZCZ
JULIA,BIAŁKA,84022119265,BIAŁYSTOK
ALICJA,SŁOŃ,48051233921,KIELCE
KAJA,ŚMIETANKA,68101233346,BIAŁYSTOK
FILIP,KOSTENKO,69051398232,SOSNOWIEC
NIKOLA,GARBARCZYK,91011856360,GDAŃSK
PIOTR,SZUMIŃSKI,71070273977,LUBLIN
LEON,DEJEWSKI,93062765016,GDAŃSK
MIŁOSZ,DRZEWIŃSKI,90051890776,BYDGOSZCZ
MATEUSZ,TYMIŃSKI,59110949476,TYCHY
AMELIA,GUŁA,91110788440,TORUŃ
EMILIA,PERKOWSKA,79090911068,GDAŃSK
JAKUB,GROCHULSKI,53011752691,GDAŃSK
JULIA,BICZ,66062483389,CZĘSTOCHOWA
KORNELIA,SZAJEWSKA,69080527721,GDYNIA
KACPER,SAJEWICZ,69032042876,POZNAŃ
IGOR,WOJTASIK,98062217436,KRAKÓW
DANIEL,STRUK,72101986334,GDAŃSK
KORNELIA,SZYBOWSKA,59092747962,KIELCE
KAROLINA,KULIŚ,49081022848,ZABRZE
KAJA,KISIELEWSKA,73021105346,SOSNOWIEC
OLIWIER,IWANIUK,60040578679,KRAKÓW
MICHALINA,ZIELONKA,56100528081,KATOWICE
ANTONI,MYSZA,47051186377,GLIWICE
GABRIEL,SZAŁAPSKI,58101225493,OLSZTYN
JAGODA,KIEDROWICZ,77071314342,TORUŃ
BARTŁOMIEJ,TOPOLSKI,67110808134,TORUŃ
EMILIA,SITARZ,63020663904,TYCHY
GABRIELA,MALCHER,70052722948,GDYNIA
PAWEŁ,DUNAJSKI,93050897850,WARSZAWA
BRUNO,DĘBICKI,62081677730,SZCZECIN
JULIAN,PASTWA,85022490397,KATOWICE
DANIEL,SULIK,73040622834,ŁÓDŹ
NELA,KUŚMIREK,99062053588,BYDGOSZCZ
MATYLDA,IGRAS,85012558983,GDYNIA
TOMASZ,PIECYK,53050701638,GLIWICE
HENRYK,PRZYBYŁOWICZ,58061601735,SZCZECIN
FRANCISZEK,KAJA,70062884431,OPOLE
BARBARA,WIRASZKA,50042645088,KATOWICE
ROZALIA,ŁYKO,69092096980,OLSZTYN
BARBARA,PIECHURA,74031143947,OLSZTYN
NINA,HELMAN,85111297987,CZĘSTOCHOWA
MAKSYMILIAN,CHODKOWSKI,48102556774,GDAŃSK
PAWEŁ,BUDZISZ,49021125439,RZESZÓW
MAKSYMILIAN,SZYMKIEWICZ,81081108150,KATOWICE
ANTONINA,WAŁĘGA,70082405824,CZĘSTOCHOWA
CEZARY,PIETRASZ,85082181559,RADOM
ROZALIA,MŁOTKOWSKA,69010848907,WROCŁAW
MARCELINA,KUBANEK,58110812506,WROCŁAW
OLIWIA,SZUL,88021125346,ZABRZE
JULIAN,LABUDDA,61082731499,RADOM
NADIA,ZIEMNIAK,58012047888,WROCŁAW
MACIEJ,BODUCH,78070376939,RZESZÓW
HANNA,PRZYŁUCKA,50032366187,KIELCE
BARTŁOMIEJ,KREKORA,88062473456,OLSZTYN
ALEKSANDER,KUKULSKI,75102451974,RYBNIK
MAKSYMILIAN,GRZEJSZCZAK,98061955815,WARSZAWA
MARIA,KOTULA,80020211267,RYBNIK
JULIAN,ROZPĘDOWSKI,78111917496,POZNAŃ
